Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR13370573,2021-01-06 15:34:28,2021-01-06 14:28:40,67251,40350600,67251,600,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370573/SRR13370573.lite.1,SRX9794464,15,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980081,SAMN17205004,simple,1759406,microbial fuel cell metagenome,G1-H3-DNA1,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,2AE8FC069A0AEF181A48B54891F1954B,AA0B55DCA6A3CDC4BA5C782EB93EC4A7
SRR13370569,2021-01-06 15:34:28,2021-01-06 14:28:42,104955,62973000,104955,600,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370569/SRR13370569.lite.1,SRX9794468,19,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980085,SAMN17205008,simple,1759406,microbial fuel cell metagenome,G2-C1-DNA1,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,5447DB3D0FE69723BF2970E5FFD50866,C3CEA414C895D510AB2CD199B7F68BE4
SRR13370600,2021-01-06 15:34:28,2021-01-06 14:28:49,93730,56238000,93730,600,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370600/SRR13370600.lite.1,SRX9794437,103,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980054,SAMN17205092,simple,1759406,microbial fuel cell metagenome,G2-C1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,7AACEDA16C4DB8E9B58AB3C1B7D905E7,B0DAA8E612E55F707293AD061D1267AB
SRR13370568,2021-01-06 15:34:28,2021-01-06 14:28:51,115051,69030600,115051,600,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370568/SRR13370568.lite.1,SRX9794469,20,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980086,SAMN17205009,simple,1759406,microbial fuel cell metagenome,G2-C2-DNA1,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,3D8E6E949216F4F743678A23F08BFC4B,7214984465C5F908D5EB62DF9D2FDE85
SRR13370599,2021-01-06 15:34:28,2021-01-06 14:28:56,107301,64380600,107301,600,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370599/SRR13370599.lite.1,SRX9794438,104,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980055,SAMN17205093,simple,1759406,microbial fuel cell metagenome,G2-C2-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,F587145DC967938B49E3A98497E07596,5D33F65F97D573AD722714DBCD4F3E24
SRR13370566,2021-01-06 15:34:28,2021-01-06 14:28:49,106140,63684000,106140,600,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370566/SRR13370566.lite.1,SRX9794471,21,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980088,SAMN17205010,simple,1759406,microbial fuel cell metagenome,G2-C3-DNA1,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,6167D41678C2452459DBB31651165FE0,011704C80A54674C7D8DCAB40EA039E1
SRR13370598,2021-01-06 15:34:28,2021-01-06 14:28:49,96588,57952800,96588,600,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370598/SRR13370598.lite.1,SRX9794439,105,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980056,SAMN17205094,simple,1759406,microbial fuel cell metagenome,G2-C3-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,98E6E3B1D5D4F7B777AE74C7DA4A1C03,46C8D49F569D4DC3B66D2C5FE56E73F0
SRR13370565,2021-01-06 15:34:28,2021-01-06 14:29:09,84192,50515200,84192,600,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370565/SRR13370565.lite.1,SRX9794472,22,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980091,SAMN17205011,simple,1759406,microbial fuel cell metagenome,G2-E1-DNA1,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,FD71D499CA807A02906876532AE9C884,53F2452A5533DC16B8418A7D3CEDCD3E
SRR13370597,2021-01-06 15:34:28,2021-01-06 14:28:55,94827,56896200,94827,600,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370597/SRR13370597.lite.1,SRX9794440,106,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980057,SAMN17205095,simple,1759406,microbial fuel cell metagenome,G2-E1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,DB164DC3E83C66D47FCC296987CC9EA1,8154D3CCF945BAD611ADDA73146D4947
SRR13370564,2021-01-06 15:34:28,2021-01-06 14:28:50,113902,68341200,113902,600,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370564/SRR13370564.lite.1,SRX9794473,23,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980090,SAMN17205012,simple,1759406,microbial fuel cell metagenome,G2-E2-DNA1,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,82C0D1792DA90C9717FF0D5347D3E3FA,62957E5BFD196534FB7E661225F2C8C0
SRR13370596,2021-01-06 15:34:28,2021-01-06 14:28:48,61244,36746400,61244,600,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370596/SRR13370596.lite.1,SRX9794441,107,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980061,SAMN17205096,simple,1759406,microbial fuel cell metagenome,G2-E2-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,E3158115680AAD80A3D04F2B882013B5,1FAA25CA4D596956DAC30D02857EAD98
SRR13370563,2021-01-06 15:34:28,2021-01-06 14:28:52,86331,51798600,86331,600,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR013/13370/SRR13370563/SRR13370563.lite.1,SRX9794474,24,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980089,SAMN17205013,simple,1759406,microbial fuel cell metagenome,G2-E3-DNA1,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,20C74712780866E858800500DEEE847C,D64EE8A926A42B1D3CB366A246AA3D11
SRR13370595,2021-01-06 15:34:28,2021-01-06 14:28:45,83485,50091000,83485,600,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370595/SRR13370595.lite.1,SRX9794442,108,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980060,SAMN17205097,simple,1759406,microbial fuel cell metagenome,G2-E3-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,3550DFA1E6579A2F6E4CFE148509E7F0,206AE738C91E866646A0360A4B92B6B9
SRR13370590,2021-01-06 15:34:28,2021-01-06 14:28:46,128274,76964400,128274,600,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370590/SRR13370590.lite.1,SRX9794447,112,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980064,SAMN17205101,simple,1759406,microbial fuel cell metagenome,G2-EtOH1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,40D8B1F5727A8C2CDDB334A945CBB3D9,C484EE8007558094825288177D300F8A
SRR13370589,2021-01-06 15:34:28,2021-01-06 14:28:51,84228,50536800,84228,600,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370589/SRR13370589.lite.1,SRX9794448,113,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980065,SAMN17205102,simple,1759406,microbial fuel cell metagenome,G2-EtOH2-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,A8C6615BBDDFAEC72302F4809D3E5F22,D17D4C57B8D2B770FF72BF39F036EB2C
SRR13370588,2021-01-06 15:34:28,2021-01-06 14:28:51,115307,69184200,115307,600,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370588/SRR13370588.lite.1,SRX9794449,114,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980066,SAMN17205103,simple,1759406,microbial fuel cell metagenome,G2-EtOH3-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,7C4D2AEB8984C31AB6546A7D3B140BE7,4D19BE454E9A564B20134EAD93697ABB
SRR13370594,2021-01-06 15:34:28,2021-01-06 14:28:46,93234,55940400,93234,600,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370594/SRR13370594.lite.1,SRX9794443,109,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980058,SAMN17205098,simple,1759406,microbial fuel cell metagenome,G2-H1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,2385EB2B2FF5E78D08D062799970C1DA,E9D33AA01495AAE35BD67290A396CC9A
SRR13370593,2021-01-06 15:34:28,2021-01-06 14:28:45,62069,37241400,62069,600,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370593/SRR13370593.lite.1,SRX9794444,110,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980059,SAMN17205099,simple,1759406,microbial fuel cell metagenome,G2-H2-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,09D823C84F559D6D8BBF2E7F8A1B8865,CF31BCAE7D033A9994413BB7C1E6E80A
SRR13370591,2021-01-06 15:34:28,2021-01-06 14:28:43,70680,42408000,70680,600,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370591/SRR13370591.lite.1,SRX9794446,111,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980063,SAMN17205100,simple,1759406,microbial fuel cell metagenome,G2-H3-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,77FFCF5498B07B306164EDA11054A6AB,DF667B32F32EB5F8AD8B569EB1F07A41
SRR13370587,2021-01-06 15:34:28,2021-01-06 14:28:49,63799,38279400,63799,600,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370587/SRR13370587.lite.1,SRX9794450,115,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980067,SAMN17205104,simple,1759406,microbial fuel cell metagenome,G3-C1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,84A04791E37CF8A6FA99462BA83DF973,92B1A7A357BDA9D370D310D6B2C6F308
SRR13370586,2021-01-06 15:34:28,2021-01-06 14:28:47,78622,47173200,78622,600,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370586/SRR13370586.lite.1,SRX9794451,116,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980068,SAMN17205105,simple,1759406,microbial fuel cell metagenome,G3-C2-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,65FDBBEE07641CEA3DD9701725C3DAE6,AD837A6782F701117F5E752FE39CEF6A
SRR13370585,2021-01-06 15:34:28,2021-01-06 14:28:46,93869,56321400,93869,600,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370585/SRR13370585.lite.1,SRX9794452,117,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980069,SAMN17205106,simple,1759406,microbial fuel cell metagenome,G3-C3-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,8001FD16FCA2018104F198C1879BA49D,5FE74FFE75BD4D03BE10BA2631FEE139
SRR13370584,2021-01-06 15:34:28,2021-01-06 14:28:48,73681,44208600,73681,600,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370584/SRR13370584.lite.1,SRX9794453,118,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980070,SAMN17205107,simple,1759406,microbial fuel cell metagenome,G3-E1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,624CC30466E4C9C54E88A023C6C30D7A,E681F9701C999EDBD627DFFB3D86C018
SRR13370583,2021-01-06 15:34:28,2021-01-06 14:28:43,80212,48127200,80212,600,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370583/SRR13370583.lite.1,SRX9794454,119,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980071,SAMN17205108,simple,1759406,microbial fuel cell metagenome,G3-E2-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,8C839B9E413AF2AB0B555151CC8887D2,33AE59DAFF879E117DBD4677336D8236
SRR13370582,2021-01-06 15:34:28,2021-01-06 14:28:49,77824,46694400,77824,600,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370582/SRR13370582.lite.1,SRX9794455,120,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980072,SAMN17205109,simple,1759406,microbial fuel cell metagenome,G3-E3-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,11DE4207E7BD6DED5CF9E9A917162D22,823CDD955348E25AE51D3B031C257C94
SRR13370577,2021-01-06 15:34:28,2021-01-06 14:28:54,98617,59170200,98617,600,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370577/SRR13370577.lite.1,SRX9794460,124,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980077,SAMN17205113,simple,1759406,microbial fuel cell metagenome,G3-EtOH1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,FDDD256B1F2B6616F40765807414DF0C,DCA113EABD20FFEFD037812870672364
SRR13370576,2021-01-06 15:34:28,2021-01-06 14:28:44,103126,61875600,103126,600,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370576/SRR13370576.lite.1,SRX9794461,125,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980078,SAMN17205114,simple,1759406,microbial fuel cell metagenome,G3-EtOH2-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,F0A958B60A85728FDDAD96FA6B97ED7B,EBA448CA526AE57D98E2AC8CCCF0917D
SRR13370575,2021-01-06 15:34:28,2021-01-06 14:28:45,77463,46477800,77463,600,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370575/SRR13370575.lite.1,SRX9794462,126,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980079,SAMN17205115,simple,1759406,microbial fuel cell metagenome,G3-EtOH3-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,A0D2526D9B080E0B3BC1B9D07B650EDB,275080409665FCDB4DABA8C4ACDDF904
SRR13370580,2021-01-06 15:34:28,2021-01-06 14:28:46,84164,50498400,84164,600,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370580/SRR13370580.lite.1,SRX9794457,121,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980073,SAMN17205110,simple,1759406,microbial fuel cell metagenome,G3-H1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,8314C4D943851E91FDE6C5333535E6F6,A0431FF6727347800263D14C0844C33C
SRR13370579,2021-01-06 15:34:28,2021-01-06 14:28:49,88721,53232600,88721,600,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370579/SRR13370579.lite.1,SRX9794458,122,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980075,SAMN17205111,simple,1759406,microbial fuel cell metagenome,G3-H2-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,B71B23309243BCBDB3B6D8F1BD9C29D8,30A15F84D6D56F422F8D3F084B38AF05
SRR13370578,2021-01-06 15:34:28,2021-01-06 14:28:49,62496,37497600,62496,600,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370578/SRR13370578.lite.1,SRX9794459,123,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980076,SAMN17205112,simple,1759406,microbial fuel cell metagenome,G3-H3-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,BD070B37FF19F4B75AD477ABF304CE6E,3CC6DD9EA7A6707C4E07207229F0CC62
SRR12583950,2021-03-31 00:08:39,2020-09-03 16:32:29,111261,55853022,111261,502,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12583/SRR12583950/SRR12583950.lite.1,SRX9070786,Sample_S040,OTHER,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP279274,PRJNA659795,,659795,SRS7319132,SAMN15934879,simple,1759406,microbial fuel cell metagenome,Sample_S040,,,,,,,no,,,,,OREGON STATE UNIVERSITY,SRA1121157,,public,BE487C87AF42267662E5AD1A697FAB2E,53FC1B6C46CAFB8FEC6D7845E62E90A9
SRR12583949,2021-03-31 00:08:39,2020-09-03 16:32:29,115003,57731506,115003,502,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12583/SRR12583949/SRR12583949.lite.1,SRX9070787,Sample_S041,OTHER,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP279274,PRJNA659795,,659795,SRS7319133,SAMN15934880,simple,1759406,microbial fuel cell metagenome,Sample_S041,,,,,,,no,,,,,OREGON STATE UNIVERSITY,SRA1121157,,public,839FDBFD6B409B20DAD00FEE777C5737,AF6CEF2E122294EBB9DF1BF5160AD757
SRR11815191,2020-05-19 23:52:17,2020-05-19 23:45:49,87008,36660181,0,421,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/815/SRR11815191.sralite.1,SRX8366196,HA-MFC,AMPLICON,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP262379,PRJNA631441,,631441,SRS6682025,SAMN14860558,simple,1759406,microbial fuel cell metagenome,16s rDNA of HA-MFC,,,,,,,no,,,,,FUJIAN ARICULTURE AND FORESTRY UNIVERSITY,SRA1077216,,public,E9C60C49E4A1EC65333C459B28027F52,F873E837F5557995ACE44E6A9AB8D285
SRR11818084,2020-05-20 13:05:13,2020-05-20 12:34:02,75663,31842758,0,420,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR011/818/SRR11818084.sralite.1,SRX8369051,LA-MFC,AMPLICON,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP262470,PRJNA631439,,631439,SRS6684538,SAMN14860543,simple,1759406,microbial fuel cell metagenome,16s rDNA of LA-MFC,,,,,,,no,,,,,FUJIAN ARICULTURE AND FORESTRY UNIVERSITY,SRA1077457,,public,307996B6544BEAB33873E35D8B1F2DAA,97D6D1245C5430D8E80F7E01575DC780
SRR11816818,2020-05-20 10:46:32,2020-05-20 10:43:44,100065,41932838,0,419,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/816/SRR11816818.sralite.1,SRX8367795,MA-MFC,AMPLICON,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP262436,PRJNA631440,,631440,SRS6683448,SAMN14860544,simple,1759406,microbial fuel cell metagenome,16s rDNA of MA-MFC,,,,,,,no,,,,,FUJIAN ARICULTURE AND FORESTRY UNIVERSITY,SRA1077336,,public,D37528434F265E932A7AEB0A99387604,A492CD794265E72B2A7AA57D22E77B10
SRR10759695,2021-01-31 00:04:24,2019-12-23 13:01:47,32429,8107250,0,250,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR010/10759/SRR10759695/SRR10759695.lite.1,SRX7433940,microbial10,RNA-Seq,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP238592,PRJNA597287,,597287,SRS5879141,SAMN13671697,simple,1759406,microbial fuel cell metagenome,AHL-FMEC1,,,,,,,no,,,,,TAIYUAN UNIVERSITY OF TECHNOLOGY,SRA1015841,,public,E2343B83F014FA5F0AEB83F934FFCDE5,7A492AC92B38BD59A8FE2D6A42313F0B
SRR10759696,2021-01-31 00:04:24,2019-12-23 13:01:51,32920,8230000,0,250,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR010/10759/SRR10759696/SRR10759696.lite.1,SRX7433939,microbial9,RNA-Seq,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP238592,PRJNA597287,,597287,SRS5879148,SAMN13671696,simple,1759406,microbial fuel cell metagenome,AHL-RMEC2,,,,,,,no,,,,,TAIYUAN UNIVERSITY OF TECHNOLOGY,SRA1015841,,public,21D775A1F161F2C300713C85ECD77C13,6E9D1B1E5817CCB3E1B2471BABF5A5CD
SRR11578512,2021-06-01 00:19:07,2020-04-21 05:00:48,89238,44619000,89238,500,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR011/11578/SRR11578512/SRR11578512.lite.1,SRX8146360,2,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP257644,PRJNA627071,,627071,SRS6509095,SAMN14650912,simple,1759406,microbial fuel cell metagenome,B,,,,,,,no,,,,,NANKAI UNIVERSITY,SRA1067498,,public,6B9ACA47A3F6BA1222086982BE6C9C25,E5913AEA11792FCBCA1F711020B36476
SRR11777630,2020-05-12 11:19:18,2020-05-12 11:16:35,271319,136134954,271319,501,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/777/SRR11777630/SRR11777630.sralite.1,SRX8330499,3,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP261287,PRJNA631912,,631912,SRS6649910,SAMN14897173,simple,1759406,microbial fuel cell metagenome,Bioanode of an air-cathode MFC,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1074722,,public,A4BAC75FEDC8124F479CB8DDF2FA9BBE,CECB7622BFFCC5B51D44F500662CA925
SRR11777631,2020-05-12 11:19:18,2020-05-12 11:16:51,104314,52337600,104314,501,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/777/SRR11777631.sralite.1,SRX8330498,2,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP261287,PRJNA631912,,631912,SRS6649910,SAMN14897173,simple,1759406,microbial fuel cell metagenome,Bioanode of an air-cathode MFC,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1074722,,public,DD70F6C2CE41B741A2E52F60BDFEF6A8,17B543EA1207384F8FA968F3F9FA3E87
SRR11777632,2020-05-12 11:19:18,2020-05-12 11:17:02,180707,90671818,180707,501,56,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/777/SRR11777632.sralite.1,SRX8330497,1,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP261287,PRJNA631912,,631912,SRS6649910,SAMN14897173,simple,1759406,microbial fuel cell metagenome,Bioanode of an air-cathode MFC,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1074722,,public,9264742D5D117E6A6ACA33E532D6ECD0,627CBBBDED7BB178D829CBB4666691FC
